DSP	RSCU	dRSCU	CpG?	CpG_exon	f_premrna	f_mrna	TFBs
31	1.062	0.5368	1.0	0.7241	0.3445	0.3456	0
33	0.9138	0.1724	0.0	0.348	0.4501	0.2625	1
34	1.1245	0.2219	0.0	0.3543	0.4561	0.2473	0
21	0.8455	0.309	0.0	0.3866	0.4712	0.202	0
15	1.4427	0.5475	1.0	0.5777	0.494	0.1554	1
30	0.9296	0.1407	0.0	0.5889	0.3191	0.3111	1
61	1.1457	0.1506	1.0	0.5268	0.3358	0.4008	1
87	1.1064	0.6547	1.0	0.2943	0.1215	0.1992	0
29	1.062	0.5368	0.0	0.675	0.1651	0.114	1
165	0.985	0.4361	0.0	0.1726	0.4814	0.0365	0
95	0.7249	1.1269	0.0	0.1147	0.373	0.1324	0
91	0.7725	1.5988	0.0	0.1147	0.373	0.1328	0
62	1.0835	0.5756	0.0	0.0	0.3633	0.1503	0
82	1.062	0.5368	0.0	0.3186	0.0857	0.4212	0
93	0.4611	0.3114	0.0	0.2426	0.0613	0.4412	1
3	1.291	0.0212	0.0	0.4314	0.0156	0.2202	0
21	1.1064	0.6547	1.0	0.4314	0.0149	0.2105	0
63	1.1245	0.185	0.0	0.4314	0.0133	0.1878	0
74	0.9288	0.1425	0.0	0.5594	0.2493	0.3311	0
71	0.7904	1.5808	0.0	0.7665	0.145	0.4343	1
87	0.6545	0.6909	0.0	0.6083	0.1166	0.4782	1
62	1.1064	0.0393	0.0	0.3836	0.0794	0.364	0
116	1.1457	0.0393	0.0	0.3836	0.0729	0.4157	0
125	1.0582	0.1163	1.0	0.754	0.3624	0.1708	0
18	0.9288	0.1425	0.0	0.5181	0.036	0.4723	1
659	0.912	0.4848	1.0	0.3486	0.1143	0.1088	0
16427	0.985	0.4361	0.0	0.3587	0.2864	0.2864	0
598	1.0	0.0	0.0	0.3622	0.0198	0.2673	0
1082	0.6545	0.3455	0.0	0.2243	0.2583	0.4006	0
920	0.8668	0.2664	0.0	0.2243	0.2738	0.3646	0
28	1.062	0.1501	0.0	0.8315	0.2939	0.4155	1
63	1.3095	0.4069	1.0	0.1205	0.1707	0.285	0
29	0.7249	0.2306	0.0	0.288	0.1564	0.2169	1
30	0.6545	0.6909	1.0	0.3931	0.1443	0.3993	0
56	0.6545	0.6909	1.0	0.7758	0.1515	0.3642	0
10	0.9296	0.1407	1.0	0.3968	0.4338	0.1309	0
24	1.1457	0.1506	0.0	0.4568	0.1842	0.1173	0
17	1.1353	0.2857	0.0	0.4568	0.2074	0.2884	1
325	0.529	0.9419	0.0	0.2967	0.4173	0.1418	0
22	0.7904	0.3832	0.0	0.5252	0.4593	0.1552	1
79	1.4211	0.9624	1.0	0.4014	0.4181	0.3946	1
30	0.912	0.4848	1.0	0.6739	0.4994	0.2778	0
43	0.3255	0.984	1.0	0.0	0.3663	0.3817	1
357	0.912	0.4848	1.0	1.0008	0.0049	0.0543	0
48	1.0835	0.3251	0.0	0.3162	0.0274	0.2653	0
17	0.4517	0.6547	1.0	0.4219	0.1279	0.3378	0
29	1.0835	0.3251	0.0	0.7407	0.3234	0.465	0
26	1.0704	0.1407	0.0	0.4224	0.3589	0.4893	1
53	0.4311	1.9401	0.0	0.3528	0.4515	0.434	0
25	1.1353	0.6767	1.0	0.6266	0.4748	0.3719	0
44	0.985	0.1504	0.0	0.6353	0.3403	0.1955	0
11	1.0	0.0	0.0	0.4167	0.2973	0.1583	0
67	0.985	0.4361	0.0	0.5333	0.3831	0.2252	0
17	1.1353	0.1504	0.0	0.306	0.0097	0.0773	1
22	1.1127	0.2255	1.0	0.1872	0.4169	0.1289	0
10	0.9296	0.1407	0.0	0.1872	0.4266	0.2456	1
43	0.9418	0.1163	1.0	0.4759	0.2186	0.0747	0
1	0.8668	0.2664	0.0	0.3372	0.0679	0.092	0
8	0.912	0.4848	1.0	0.5751	0.3405	0.1909	0
18	0.985	0.4361	1.0	0.4712	0.2923	0.2142	0
31	1.3455	0.3455	0.0	0.564	0.3905	0.3289	1
438	0.7725	1.5988	0.0	0.3754	0.0883	0.3632	0
239	0.6545	0.3455	0.0	0.3754	0.0948	0.3166	1
77	0.985	0.1504	0.0	0.4771	0.2543	0.2429	0
14	0.985	0.4361	0.0	0.5178	0.3559	0.2021	0
75	0.912	0.1501	0.0	0.8952	0.0853	0.1796	0
11	1.0835	0.5756	0.0	0.0	0.2309	0.2385	0
35	1.1064	0.0393	0.0	0.0	0.1409	0.2953	0
67	1.1064	0.6547	1.0	0.46	0.457	0.4734	0
49	1.0	0.3455	0.0	0.3872	0.31	0.4026	1
31	0.9026	0.5771	1.0	0.3872	0.3097	0.3871	0
454	0.4311	0.7425	0.0	0.7939	0.0025	0.13	1
76	1.1457	0.6939	1.0	0.7939	0.0047	0.248	0
16	0.7725	1.5988	0.0	0.5226	0.4663	0.1194	0
13	0.8873	0.2255	0.0	0.2725	0.3522	0.2887	1
39	1.062	0.1501	0.0	0.2238	0.0737	0.2645	0
90	0.7725	1.5988	0.0	0.1811	0.058	0.3778	0
59	0.7904	0.3832	0.0	0.1811	0.0588	0.3692	1
501	1.0	0.3455	1.0	0.2398	0.0779	0.2853	0
6	1.4427	0.5475	1.0	0.5483	0.22	0.426	0
55	1.062	0.1501	0.0	0.1457	0.1071	0.352	0
59	0.529	0.9419	0.0	0.2577	0.1308	0.1844	0
22	1.1064	0.0393	0.0	0.2924	0.4352	0.4633	0
60	0.5079	0.9007	0.0	0.2924	0.4446	0.4497	1
31	1.062	0.5368	0.0	0.3756	0.3941	0.3446	0
4	0.4611	0.0299	0.0	0.0	0.4602	0.2701	0
30	1.0835	0.3251	1.0	0.875	0.4055	0.3439	1
5	0.912	0.4848	1.0	0.5843	0.2266	0.0849	1
145	0.529	0.9419	0.0	0.3059	0.4823	0.2259	1
58	0.529	0.9419	0.0	0.5677	0.0094	0.1681	0
84	0.9288	0.1425	0.0	0.2032	0.1032	0.4653	0
40	0.529	0.9419	0.0	0.4446	0.3011	0.1661	0
46	1.1737	1.1976	0.0	0.4811	0.4796	0.2679	0
223	1.0	0.3455	0.0	0.2411	0.3146	0.4583	0
6							0
263	1.1064	0.0393	0.0	0.2414	0.299	0.4247	1
49	1.062	0.5368	0.0	0.9746	0.04	0.073	0
27	0.529	0.9419	0.0	0.6437	0.2708	0.134	0
15	0.4762	0.6243	0.0	0.6437	0.2711	0.1376	0
18	0.4311	1.9401	0.0	0.4143	0.2882	0.2476	0
217	0.7725	1.5988	0.0	0.2337	0.0562	0.3407	0
58	0.8668	0.2664	0.0	0.4301	0.379	0.1032	0
4	0.529	0.9419	0.0	0.3365	0.2953	0.453	0
21	0.8873	0.2255	1.0	0.4278	0.0699	0.3948	0
374	0.4311	1.9401	0.0	0.8368	0.0078	0.0847	1
169	1.1064	0.1899	0.0	0.3246	0.4112	0.253	1
63	0.7249	1.1269	0.0	0.2517	0.2464	0.2968	1
119	0.9288	0.1425	0.0	0.2517	0.2457	0.3044	1
71	1.1064	0.6547	1.0	0.2517	0.2452	0.3104	1
52	0.529	0.9419	0.0	0.4517	0.0986	0.4592	1
243	1.062	0.1501	0.0	0.3141	0.0876	0.4506	1
128	0.8385	0.3231	1.0	0.3141	0.0843	0.4181	0
105	1.1457	0.0393	0.0	0.2985	0.0816	0.4229	0
339	1.0704	0.1407	0.0	0.3457	0.0319	0.3465	0
1188	0.3255	0.984	1.0	0.3457	0.0221	0.2395	0
1521	0.7904	0.3832	0.0	0.3457	0.0182	0.1975	1
30	0.6545	0.6909	1.0	0.2242	0.1013	0.3377	1
9838	0.6561	0.5503	0.0	0.4869	0.3202	0.3202	1
60	1.1245	0.2219	0.0	0.2777	0.1194	0.498	0
148	0.4311	1.9401	0.0	0.9372	0.0495	0.3609	0
209	1.5988	0.5368	1.0	0.1735	0.1518	0.31	0
44	0.7725	1.5988	0.0	0.425	0.0489	0.433	0
395	1.0	0.0	0.0	0.4469	0.2271	0.2524	0
333	0.9418	0.1163	1.0	0.4021	0.2051	0.3235	0
39	0.4679	1.3839	0.0	0.4021	0.2427	0.1997	0
12	0.985	0.4361	1.0	0.5183	0.0638	0.4507	0
43	1.0835	0.5756	0.0	0.5183	0.0659	0.476	1
113	0.9288	0.1425	0.0	0.5861	0.2731	0.2657	0
242	2.3713	1.1976	0.0	0.5356	0.0161	0.1911	0
332	1.0835	0.3251	0.0	0.5356	0.0145	0.1721	0
73	1.8517	0.8962	0.0	0.239	0.0665	0.4114	0
83	0.529	0.9419	0.0	0.4842	0.0441	0.1536	0
52	0.9026	0.5771	1.0	0.6056	0.2269	0.2569	0
41	1.1737	1.1976	0.0	0.531	0.4093	0.4288	0
12	1.0835	0.5756	0.0	0.4785	0.4701	0.4559	1
57	0.7904	0.3832	0.0	0.3399	0.2211	0.2049	0
167	1.0	0.0	0.0	0.9197	0.036	0.0975	0
242	0.4679	1.3839	0.0	0.2817	0.4392	0.1585	1
77	1.0835	0.3251	0.0	0.2256	0.0469	0.2892	0
50	0.7249	0.2306	1.0	0.3857	0.1719	0.0853	0
2	0.7904	1.5808	0.0	0.7208	0.2856	0.0685	0
314	1.062	0.5368	1.0	0.5269	0.1921	0.1516	1
1571	1.1245	0.799	1.0	0.5269	0.2102	0.3451	0
1646	0.7249	0.257	0.0	0.5269	0.2113	0.3567	1
62	1.1457	0.0393	0.0	0.2313	0.0538	0.3178	0
74	0.8455	0.309	0.0	0.6875	0.1547	0.4279	0
16	0.8668	0.2664	0.0	0.2626	0.3493	0.27	0
27	0.6545	0.6909	1.0	0.2934	0.2465	0.2119	0
39	0.3255	0.5771	1.0	0.2966	0.4933	0.1511	0
315	0.4271	0.6349	1.0	0.1412	0.0606	0.4757	0
142	0.4311	1.9401	0.0	0.3343	0.3122	0.3574	1
19	2.3713	1.5988	0.0	0.4108	0.0969	0.3507	0
27	0.4517	0.6547	1.0	0.0	0.1096	0.4523	0
32	0.7725	1.5988	0.0	0.7141	0.0417	0.1566	0
122	0.9288	0.1425	0.0	0.2621	0.1812	0.3188	1
455	0.4517	0.6547	1.0	0.2621	0.1402	0.4731	0
953	0.985	0.4361	1.0	0.3049	0.0629	0.298	0
40	0.4311	1.9401	0.0	0.207	0.2972	0.2222	0
70	0.6561	0.4444	0.0	0.3091	0.4642	0.1927	0
100	0.7904	0.3832	0.0	0.2853	0.4253	0.2965	0
70	0.4271	1.1717	1.0	0.2853	0.424	0.305	0
31	1.1457	0.1506	0.0	0.2853	0.4223	0.316	0
143	0.4271	1.1717	1.0	0.3525	0.202	0.2228	0
182	0.985	0.1504	0.0	0.1234	0.4566	0.1424	0
31	1.1332	0.2664	0.0	1.6104	0.1509	0.341	0
19	0.9288	0.1425	0.0	0.3247	0.3277	0.1996	0
79	0.8873	0.2255	0.0	0.1074	0.2856	0.376	0
50	1.0835	0.5756	0.0	0.1776	0.4886	0.1499	0
365	0.985	0.1504	0.0	0.2394	0.0249	0.4382	0
144	0.7904	1.5808	0.0	0.2779	0.1789	0.1904	0
377	0.8873	0.2255	1.0	0.7274	0.0112	0.3258	0
22	0.3255	0.5771	1.0	0.2582	0.4326	0.0962	0
64	1.0835	0.3251	0.0	0.1402	0.0952	0.3989	1
52	0.9288	0.1425	0.0	0.1078	0.4711	0.2933	0
16	0.7904	0.3832	0.0	0.1078	0.4715	0.2997	1
59	0.912	0.6869	0.0	0.6733	0.477	0.3281	1
34	0.4679	0.4876	0.0	0.8182	0.1264	0.3938	0
8	0.985	0.4361	0.0	0.2727	0.2417	0.383	0
17	0.9296	0.1407	1.0	0.4984	0.4493	0.2107	0
45	0.8873	0.2255	0.0	0.2647	0.0541	0.3871	0
27	0.9288	0.1425	0.0	0.3583	0.2935	0.1674	1
94	0.4311	0.0299	0.0	0.3665	0.013	0.324	0
2	1.062	0.1501	0.0	0.3	0.2569	0.4084	0
69	0.9288	0.1425	0.0	0.4078	0.1394	0.1581	1
147	0.8668	0.2664	0.0	0.0781	0.0111	0.4713	1
16	1.1457	0.1506	1.0	0.0622	0.01	0.1187	0
57	0.985	0.4361	0.0	0.5811	0.4027	0.2693	0
20	1.0704	0.1407	0.0	0.765	0.3587	0.3924	0
65	1.0	0.3455	0.0	0.2016	0.0482	0.2319	0
158	0.4679	1.3839	0.0	0.2016	0.0385	0.1854	0
45	1.062	0.1501	0.0	0.2586	0.121	0.2228	0
28	1.1064	0.6547	1.0	0.1279	0.3889	0.3834	0
9	1.1457	0.0393	0.0	0.0	0.3936	0.4853	0
4	0.529	0.9419	0.0	0.4	0.3727	0.4321	1
4	0.8455	0.309	0.0	0.2727	0.2251	0.2785	0
6	1.0582	0.1163	1.0	0.6	0.2188	0.2581	0
75	0.9026	0.2219	0.0	0.3425	0.0112	0.0765	0
169	0.9026	0.5771	1.0	0.3894	0.1043	0.1568	0
147	0.7725	1.5988	0.0	0.3894	0.1126	0.2131	1
27	0.9026	0.5771	1.0	0.5987	0.2876	0.4177	0
30	0.4762	0.6243	0.0	0.3679	0.3313	0.4792	1
14	1.1457	0.1506	0.0	0.5265	0.3937	0.3743	0
50	1.1353	0.6767	1.0	0.4991	0.4661	0.2447	1
213	0.9026	0.4069	0.0	0.4798	0.2014	0.1084	0
39	1.1064	0.1899	0.0	0.3409	0.0902	0.2845	1
31	0.7904	1.5808	0.0	0.2542	0.113	0.3022	1
46	0.4271	0.4848	1.0	0.0	0.4072	0.3044	0
48	0.8385	0.3231	0.0	0.4381	0.146	0.3784	0
31	0.7904	1.5808	0.0	0.5008	0.3725	0.4213	1
40	0.9418	0.1163	1.0	0.7154	0.0782	0.2613	1
39	0.8385	0.3231	0.0	0.1469	0.1521	0.1514	0
21	1.0	0.0	0.0	0.2664	0.1356	0.1778	0
74	0.6561	0.5503	0.0	0.2425	0.096	0.1949	0
143	0.9288	0.1425	0.0	0.1427	0.0834	0.2242	0
162	1.291	0.0212	0.0	0.0872	0.1736	0.328	0
27	1.1245	0.185	0.0	0.2688	0.3071	0.3067	0
56	0.529	0.9419	0.0	0.0572	0.3512	0.2094	0
360	1.2698	0.0212	0.0	0.1611	0.3554	0.4696	0
9	0.6545	0.6909	0.0	0.1069	0.196	0.464	0
27							0
50	0.6545	0.6909	0.0	0.5495	0.4224	0.2894	0
201	0.9418	0.1163	0.0	0.3832	0.1756	0.3023	0
65	1.0	0.3455	0.0	0.8766	0.2912	0.3325	0
52	0.6545	0.6909	1.0	0.5248	0.1457	0.2908	0
185	0.6561	0.5503	0.0	0.3912	0.2634	0.4137	1
8	0.4311	0.7425	0.0	0.2527	0.3961	0.1729	0
431	0.8455	0.309	0.0	0.4763	0.2688	0.1618	0
50	0.912	0.6869	0.0	0.4763	0.2855	0.2566	0
49	0.9138	0.1724	1.0	0.5188	0.2999	0.3014	0
187	2.3713	1.5988	0.0	0.393	0.1853	0.1529	0
16	0.985	0.1504	0.0	0.1749	0.4811	0.1298	0
569	0.7725	1.5988	0.0	0.2659	0.3187	0.2064	1
68	0.5079	0.9007	0.0	0.3628	0.4624	0.1363	0
870	1.1245	0.185	0.0	0.3628	0.4152	0.3509	0
27	0.7249	0.257	0.0	0.347	0.1172	0.3728	0
51	0.4679	1.3839	0.0	0.3141	0.1727	0.3584	1
34	0.7904	0.3593	0.0	0.4127	0.3031	0.2831	0
80	0.5079	0.5756	0.0	0.4573	0.4124	0.1057	1
51	0.8952	0.5475	0.0	0.5388	0.0708	0.35	1
21	1.1457	0.1506	0.0	0.3675	0.0629	0.2498	0
105	0.7249	0.257	0.0	0.3675	0.0608	0.2113	0
14	1.0835	0.3251	0.0	0.4943	0.2002	0.4501	0
14	0.6545	0.6909	0.0	0.5179	0.2051	0.4188	1
46	0.7725	1.5988	0.0	0.3294	0.407	0.4036	1
158	0.7904	0.3832	1.0	0.3038	0.3944	0.3065	0
44	1.0582	0.1163	0.0	0.0723	0.3279	0.1724	0
206	1.1457	0.0393	0.0	0.3082	0.1256	0.4348	0
33	1.0835	0.3251	0.0	0.4231	0.0115	0.2265	0
15	0.3255	0.984	1.0	0.4231	0.0116	0.2279	0
29	1.1064	0.0393	0.0	0.5045	0.0354	0.2805	0
80	0.985	0.1504	0.0	0.2616	0.0418	0.3169	0
17	0.9418	0.1163	0.0	0.4958	0.0443	0.3352	0
74	0.8385	0.3231	1.0	0.679	0.0493	0.3421	1
2	1.1245	0.2219	0.0	0.365	0.0555	0.3505	0
65	0.8873	0.2255	1.0	0.4519	0.0851	0.3853	0
26	0.7904	0.3832	1.0	0.4014	0.0883	0.3922	0
83	0.4762	0.6243	0.0	0.3133	0.0973	0.4256	0
2	1.1545	0.309	0.0	0.4222	0.1113	0.4595	0
7	0.6545	0.3455	0.0	0.5576	0.1335	0.4849	1
65	1.1064	0.6547	1.0	0.4564	0.1358	0.494	0
23	1.1457	0.0393	0.0	0.643	0.149	0.4752	1
56	1.0	0.3455	0.0	0.195	0.1543	0.4567	1
20	0.7904	0.3832	0.0	0.4826	0.1698	0.4141	0
92	1.1245	0.185	1.0	0.692	0.1706	0.4056	1
2	1.062	0.5368	0.0	0.2285	0.1862	0.3722	0
2	1.4211	0.2857	1.0	0.5958	0.1878	0.372	1
86	0.8873	0.2255	1.0	0.5958	0.1879	0.3656	0
8	1.1064	0.6547	1.0	0.5958	0.1881	0.3578	0
83	0.5079	0.5756	0.0	0.5917	0.2037	0.3509	0
12	0.7904	1.5808	0.0	0.4826	0.2123	0.342	0
18	1.0835	0.3251	1.0	0.4826	0.2123	0.3415	1
65	0.9026	0.5771	1.0	0.4155	0.2286	0.3127	0
25	0.985	0.1504	0.0	0.4155	0.2288	0.304	0
86	1.1245	0.185	1.0	0.3777	0.2837	0.2843	1
28	0.9288	0.1425	1.0	0.1895	0.2994	0.2637	0
77	0.6545	0.6909	1.0	0.63	0.308	0.2443	1
40	0.4762	0.6243	1.0	0.8078	0.3245	0.1873	1
50	1.1064	0.6547	1.0	0.3152	0.3263	0.1774	1
128	0.912	0.4848	1.0	0.408	0.352	0.1491	0
134	1.062	0.5368	1.0	0.408	0.352	0.1486	0
110	1.1064	0.0393	0.0	0.408	0.3522	0.1422	0
20	0.912	0.1501	0.0	0.5465	0.3968	0.1324	0
59	0.6545	0.6909	0.0	0.5465	0.3969	0.1244	0
23	0.4311	0.3593	0.0	0.3708	0.4555	0.0957	1
286	0.9026	0.5771	1.0	0.2384	0.0563	0.1037	0
48	0.7249	0.2306	0.0	0.5271	0.1178	0.0202	0
243	0.8952	0.5475	1.0	0.4508	0.0217	0.3046	0
160	0.9138	0.1724	0.0	0.2103	0.4843	0.4384	0
304	1.4211	0.2857	1.0	0.2103	0.4877	0.4864	0
67	0.7904	0.3832	0.0	0.419	0.4016	0.2617	0
7	1.1245	0.185	0.0	0.2727	0.2585	0.2157	0
1	0.529	0.9419	0.0	0.2727	0.2583	0.2137	0
486	1.1332	0.2664	0.0	0.3933	0.2067	0.4701	0
461	0.6561	0.4444	1.0	0.3728	0.3961	0.3274	1
174	1.062	0.5368	1.0	0.6744	0.0173	0.1929	0
93	0.6545	0.3455	0.0	0.6059	0.1307	0.3401	0
57	1.1064	0.1899	0.0	0.6059	0.1293	0.3242	1
361	1.0	0.0	0.0	0.3761	0.0187	0.208	1
69	0.6545	0.6909	1.0	0.3761	0.0004	0.0047	0
66	0.4517	0.8445	1.0	0.242	0.3834	0.2324	1
55	0.4311	0.7425	1.0	0.9596	0.0248	0.1027	0
53	0.985	0.1504	0.0	0.188	0.4159	0.4069	0
114	0.9418	0.1163	0.0	0.2984	0.4595	0.2727	0
792	1.0835	0.5756	0.0	0.3052	0.0571	0.4995	0
1104	0.4611	0.3114	0.0	0.3052	0.0486	0.4254	0
114	0.7249	0.257	0.0	0.4777	0.2446	0.4224	0
7	0.9296	0.1407	0.0	0.3186	0.2268	0.3124	0
30	0.9418	0.1163	0.0	0.4174	0.3762	0.4656	1
19	1.1457	0.1506	1.0	0.8614	0.0466	0.3196	0
65	0.6545	0.6909	1.0	0.518	0.3158	0.3813	0
443	1.1245	0.2219	0.0	0.1883	0.3777	0.3153	0
11	1.2962	0.1506	0.0	0.2325	0.14	0.4296	0
3	0.8385	0.3231	0.0	0.3819	0.1918	0.3851	0
92	0.4679	1.3839	0.0	0.1823	0.4255	0.2063	0
49	0.985	0.4361	0.0	0.1417	0.1441	0.3248	0
28	0.9288	0.1425	0.0	0.1417	0.1436	0.3276	0
31	1.1245	0.185	1.0	0.4567	0.3375	0.2458	0
107	1.291	0.0212	0.0	0.2393	0.1432	0.4311	0
134	0.8952	0.5475	0.0	0.2407	0.3958	0.1188	0
128	0.8952	0.5475	0.0	0.4346	0.1128	0.4594	0
75	1.3455	0.3455	0.0	0.3381	0.1937	0.4274	0
20	1.1245	0.2219	0.0	0.1867	0.1575	0.4877	1
6	0.985	0.1504	0.0	0.1657	0.0909	0.2056	1
255	1.1064	0.6547	1.0	0.2643	0.0997	0.4727	0
294	1.1457	0.0393	0.0	0.2643	0.097	0.4895	0
353	0.529	0.9419	0.0	0.7224	0.1607	0.3245	1
30	0.8873	0.2255	1.0	0.326	0.0501	0.3965	1
48	0.8668	0.2664	0.0	0.3992	0.1514	0.2035	0
117	0.8668	0.2664	0.0	0.2326	0.0055	0.0497	0
57	1.062	0.5368	0.0	0.1294	0.0058	0.0338	0
31	0.529	0.9419	0.0	0.2072	0.0352	0.0629	0
45							0
95	0.4311	1.9401	0.0	0.2505	0.4535	0.2844	0
147	1.0	0.3455	0.0	0.1833	0.0267	0.3087	0
21	0.9288	0.1425	1.0	0.7467	0.0452	0.2436	1
96	1.062	0.5368	0.0	0.7273	0.1941	0.1688	1
32	0.912	0.4848	1.0	0.5912	0.3575	0.0497	0
86	1.4427	0.5475	0.0	1.0145	0.0007	0.0178	1
70	0.6545	0.6909	0.0	0.3794	0.4077	0.2437	1
62	1.1457	0.1506	0.0	0.3218	0.16	0.4183	1
371	1.1245	0.185	0.0	0.3218	0.1287	0.4676	0
674	0.9555	0.8962	0.0	0.3218	0.098	0.356	0
102	1.0835	0.5756	0.0	0.7011	0.292	0.2039	0
222	0.9296	0.1407	0.0	0.29	0.0779	0.2502	0
40	0.6545	0.6909	0.0	0.4222	0.4704	0.4296	0
152	0.3255	0.799	1.0	0.2514	0.0631	0.4597	0
95	0.7904	1.5808	0.0	0.5644	0.2244	0.3496	0
37	0.529	0.9419	0.0	0.4897	0.2046	0.2892	1
19	0.8668	0.2664	0.0	0.9348	0.4678	0.2499	1
70	0.8952	0.5475	0.0	0.5022	0.0815	0.4678	0
74	0.4311	1.9401	0.0	1.1009	0.244	0.2114	0
122	0.8385	0.3231	0.0	0.5921	0.2566	0.3936	0
128	0.4679	1.3839	0.0	0.5921	0.2578	0.3907	0
36	1.0835	0.3251	0.0	0.2292	0.3577	0.303	1
9							0
31							0
229	1.0704	0.1407	1.0	0.3644	0.0428	0.0401	0
2	1.1457	0.0393	0.0	0.0	0.154	0.4587	0
15							1
45	1.2698	0.0635	1.0	1.0049	0.1743	0.1188	0
34	1.062	0.5368	0.0	0.0	0.32	0.2994	1
26	0.7249	1.1269	0.0	0.2611	0.4703	0.2444	1
123	1.0	0.0	0.0	0.2463	0.0775	0.2524	0
33	0.7725	1.5988	0.0	0.0	0.1822	0.4377	1
33	0.7904	0.3593	0.0	0.3307	0.4541	0.1631	1
31	1.062	0.5368	0.0	0.3256	0.4377	0.1717	0
10	0.985	0.1504	0.0	0.4771	0.421	0.2074	0
1447							0
69	1.062	0.1501	0.0	0.0	0.3393	0.2759	0
39	0.7249	1.1269	0.0	0.1392	0.3155	0.3473	0
114	1.1332	0.2664	0.0	0.295	0.3098	0.3701	1
142	0.9026	0.4069	0.0	0.295	0.3097	0.3736	0
41	0.4311	0.7425	0.0	0.0	0.2825	0.404	1
60	1.5988	0.5368	0.0	0.2281	0.2506	0.4451	1
146	0.4611	0.3114	0.0	0.2281	0.2499	0.4614	0
11264	0.985	0.1504	0.0	0.1773	0.2298	0.2298	0
10313	0.7904	1.5808	0.0	0.1773	0.3661	0.3661	0
8798	0.8455	0.309	0.0	0.1773	0.4167	0.4167	0
8660	1.062	0.1501	0.0	0.1773	0.3969	0.3969	0
8087	1.1737	1.1976	1.0	0.1773	0.3148	0.3148	1
35	0.6561	0.6349	1.0	0.1893	0.1553	0.422	0
109	0.4586	0.5263	1.0	0.3119	0.1298	0.344	0
18	0.985	0.1504	0.0	0.2103	0.1137	0.2993	1
39	0.9288	0.1425	1.0	0.2173	0.2828	0.3951	0
16	0.8385	0.3231	1.0	0.4567	0.451	0.4864	0
142	0.7725	1.5988	0.0	1.1021	0.0591	0.3007	0
578	0.985	0.4361	0.0	0.2139	0.1952	0.2287	0
79	0.9026	0.5771	1.0	0.8252	0.1576	0.4011	0
34	0.8455	0.309	0.0	0.96	0.1801	0.3419	0
17	1.1332	0.2664	0.0	1.0	0.1461	0.4713	0
46	1.0	0.0	0.0	0.8698	0.0149	0.1009	1
47	0.6545	0.3455	0.0	0.2411	0.1371	0.1527	0
15	1.062	0.1501	0.0	0.4707	0.2252	0.4334	0
6	0.4271	0.4848	1.0	0.1302	0.1448	0.3998	0
18	1.1245	0.185	0.0	0.6095	0.3248	0.2009	0
30	0.4679	0.4876	0.0	0.1471	0.2152	0.1977	0
214	1.062	0.5368	1.0	0.8748	0.0007	0.0086	0
14	0.7249	0.257	0.0	0.2043	0.4322	0.0998	0
816	1.062	0.1501	0.0	0.1949	0.0542	0.3096	0
2715	0.4586	0.6767	1.0	0.1949	0.0304	0.3864	0
3411	0.529	0.9419	0.0	0.1949	0.0216	0.275	0
184	0.7904	0.3832	0.0	0.0738	0.0385	0.197	0
17	1.1245	0.185	0.0	0.4173	0.3549	0.3182	1
50	1.8517	1.1269	0.0	0.4315	0.1296	0.3596	1
4	1.0835	0.3251	1.0	0.8036	0.0995	0.0763	1
756	0.985	0.1504	0.0	0.1405	0.1634	0.4222	0
254	0.9138	0.1724	1.0	0.1846	0.0815	0.3538	0
42	0.4271	1.1717	1.0	0.5846	0.2748	0.2512	0
15	0.985	0.1504	0.0	0.0786	0.1088	0.4223	1
86	1.1353	0.6767	1.0	0.5362	0.4012	0.3934	0
39	0.9296	0.1407	0.0	0.7558	0.0069	0.3852	1
36	0.4271	1.1717	1.0	0.2084	0.2023	0.3865	0
34	0.6545	0.3455	0.0	0.5779	0.4176	0.2128	1
22	0.4311	1.9401	0.0	0.6512	0.3572	0.2526	1
39	1.1064	0.0393	0.0	0.2925	0.0118	0.3919	0
373	1.1457	0.1506	0.0	0.3186	0.1789	0.4663	0
1024	1.1245	0.185	0.0	0.3186	0.1804	0.4138	0
2743	0.9288	0.1425	0.0	0.3186	0.1846	0.2752	1
1838	1.1457	0.1506	0.0	0.3186	0.187	0.1944	1
1166	0.985	0.1504	0.0	0.3186	0.1887	0.1402	0
860	0.7904	0.3832	0.0	0.3186	0.1894	0.1155	0
806	0.4311	0.3593	0.0	0.3186	0.1895	0.1112	0
635	1.1457	0.0393	0.0	0.3186	0.19	0.0974	0
37	1.1737	1.1976	0.0	0.303	0.0345	0.139	0
51	0.7904	0.3832	0.0	0.068	0.4274	0.2383	0
115	0.7725	1.5988	0.0	0.3452	0.431	0.0395	1
59	1.0835	0.3251	0.0	0.4727	0.3266	0.0641	0
12	0.7725	1.5988	0.0	0.4626	0.3678	0.4245	1
72	0.7249	0.257	0.0	0.4444	0.2969	0.3343	0
40	0.912	0.6869	1.0	0.837	0.0222	0.0584	0
37	0.6545	0.6909	0.0	0.837	0.0421	0.1108	1
82	0.4311	1.9401	0.0	0.837	0.0781	0.2055	0
27	1.1332	0.2664	0.0	0.4072	0.2624	0.2618	0
145	0.9418	0.1163	1.0	0.6974	0.2782	0.4418	1
95	0.912	0.6869	1.0	0.3387	0.0445	0.0907	1
189	1.1332	0.2664	0.0	0.2763	0.035	0.2341	0
